"AntibodyLabel"	"Source"	"NodeName"	"Gene_Symbol"	"Sites"	"Effect"
"822"	"EGFR_pY992_RS00273506 (weak to ok)"	"MDACC"	"EGFRpY992"	"EGFR"	"Y992"	"a"
"823"	"EGFR_pY992_RS00276023"	"MDACC"	"EGFRpY992"	"EGFR"	"Y992"	"a"
"824"	"EGFR_pY992_V"	"MDACC"	"EGFRpY992"	"EGFR"	"Y992"	"a"
"825"	"EGFR_pY992.R.V_GBL9026213"	"MDACC"	"EGFRpY992"	"EGFR"	"Y992|Y998"	"a"
"826"	"EGFR_RS00273504"	"MDACC"	"EGFR"	"EGFR"	NA	"c"
"827"	"EGFR_RS00275853 (better)"	"MDACC"	"EGFR"	"EGFR"	NA	"c"
"828"	"EGFR_RS00276022"	"MDACC"	"EGFR"	"EGFR"	NA	"c"
"829"	"EGFR_V"	"MDACC"	"EGFR"	"EGFR"	NA	"c"
"830"	"EGFR.CST2232..R.C_GBL9026334"	"MDACC"	"EGFRCST2232"	"EGFR"	NA	"c"
"831"	"EGFR.R.C_GBL.9013844"	"MDACC"	"EGFR"	"EGFR"	NA	"c"
"832"	"EGFR.R.C_GBL9026210"	"MDACC"	"EGFR"	"EGFR"	NA	"c"
"833"	"EGFR.R.V_GBL1033837"	"MDACC"	"EGFR"	"EGFR"	NA	"c"
"834"	"EGFR.R.V_GBL1113288"	"MDACC"	"EGFR"	"EGFR"	NA	"c"
"835"	"EGFR.R.V_GBL1114956"	"MDACC"	"EGFR"	"EGFR"	NA	"c"
"836"	"EGFR(V)_GBL9007922"	"MDACC"	"EGFR"	"EGFR"	NA	"c"
"837"	"eIF2 alpha (phospho.Ser51)"	"MSKCC"	"eIF2a_pS51"	"EIF2S1"	"S51"	"i"
"838"	"eIF2A_pS51"	"MDACC"	"eIF2ApS51"	"EIF2S1"	"S51"	"i"
"839"	"eIF2A_pS51_GBL9008379"	"MDACC"	"eIF2ApS51"	"EIF2S1"	"S51"	"i"
"840"	"eIF4E"	"MDACC"	"eIF4E"	"EIF4E"	NA	"c"
"841"	"eIF4E_V"	"MDACC"	"eIF4E"	"EIF4E"	NA	"c"
"842"	"eIF4E.R.V_GBL.9013848"	"MDACC"	"eIF4E"	"EIF4E"	NA	"c"
"843"	"eIF4E.R.V_GBL1033734"	"MDACC"	"eIF4E"	"EIF4E"	NA	"c"
"844"	"eIF4E.R.V_GBL1113225"	"MDACC"	"eIF4E"	"EIF4E"	NA	"c"
"845"	"eIF4E.R.V_GBL1114911"	"MDACC"	"eIF4E"	"EIF4E"	NA	"c"
"846"	"eIF4E.R.V_GBL9026214"	"MDACC"	"eIF4E"	"EIF4E"	NA	"c"
"847"	"eIF4E(V)_GBL9007926"	"MDACC"	"eIF4E"	"EIF4E"	NA	"c"
"848"	"eIF4G"	"MDACC"	"eIF4G"	"EIF4G1"	NA	"c"
"849"	"eIF4G.R.C_GBL1033840"	"MDACC"	"eIF4G"	"EIF4G1"	NA	"c"
"850"	"eIF4G.R.C_GBL1113291"	"MDACC"	"eIF4G"	"EIF4G1"	NA	"c"
"851"	"eIF4G.R.C_GBL1114957"	"MDACC"	"eIF4G"	"EIF4G1"	NA	"c"
"852"	"elF4E"	"MDACC"	"elF4E"	"ELF4E"	NA	"c"
"853"	"elF4E_RS00269169"	"MDACC"	"elF4E"	"ELF4E"	NA	"c"
"854"	"elF4E_RS00275829"	"MDACC"	"elF4E"	"ELF4E"	NA	"c"
"855"	"eIF4E_pS209"	"MDACC"	"elF4E"	"ELF4E"	"S209"	"a"
"856"	"ELK1pS38"	"MDACC"	"ELK1pS38"	"ELK1"	"S38"	"a"
"857"	"ELK1_pS38(C)_GBL9007927"	"MDACC"	"ELK1pS38"	"ELK1"	"S38"	"a"
"858"	"Elk1_pS383"	"MDACC"	"ELK1pS38"	"ELK1"	"S38"	"a"
"859"	"ELK1_pS383_C"	"MDACC"	"ELK1pS38"	"ELK1"	"S38"	"a"
"860"	"Elk1_pS383.wR.C_GBL1115234"	"MDACC"	"Elk1pS383"	"ELK1"	"S383"	"a"
"861"	"EMA"	"MDACC"	"EMA"	"MUC1"	NA	"c"
"862"	"ENY2"	"MDACC"	"ENY2"	"ENY2"	NA	"c"
"863"	"ER_pS118"	"MDACC"	"ERpS118"	"ESR1"	"S118"	"a"
"864"	"ER_pS118_RS00275852"	"MDACC"	"ERpS118"	"ESR1"	"S118"	"a"
"865"	"ER.alpha_pS118.R.V_GBL.9013850"	"MDACC"	"ERalphapS118"	"ESR1"	"S118"	"a"
"866"	"ER.alpha_pS118.R.V_GBL1033794"	"MDACC"	"ERalphapS118"	"ESR1"	"S118"	"a"
"867"	"ER.alpha_pS118.R.V_GBL1113187"	"MDACC"	"ERalphapS118"	"ESR1"	"S118"	"a"
"868"	"ER.alpha_pS118.R.V_GBL9026217"	"MDACC"	"ERapS118"	"ESR1"	"S118"	"a"
"869"	"ER.alpha"	"MDACC"	"ERalpha"	"ESR1"	NA	"c"
"870"	"ER.alpha.R.V_GBL.9013849"	"MDACC"	"ERalpha"	"ESR1"	NA	"c"
"871"	"ER.alpha.R.V_GBL1033879"	"MDACC"	"ERalpha"	"ESR1"	NA	"c"
"872"	"ER.alpha.R.V_GBL1113339"	"MDACC"	"ERalpha"	"ESR1"	NA	"c"
"873"	"ER.alpha.R.V_GBL9026215"	"MDACC"	"ERa"	"ESR1"	NA	"c"
"874"	"ER.R.V_GBL1115017"	"MDACC"	"ER"	"ESR1"	NA	"c"
"875"	"ER"	"MDACC"	"ER"	"ESR1"	NA	"c"
"876"	"ER(SP1)_GBL9008352"	"MDACC"	"ER"	"ESR1"	NA	"c"
"877"	"ER.alpha_pS118"	"MDACC"	"ERapS118"	"ESR1"	"S118"	"a"
"878"	"ER.a_pS118"	"MDACC"	"ERapS118"	"ESR1"	"S118"	"a"
"879"	"ERa_pS118"	"MDACC"	"ERapS118"	"ESR1"	"S118"	"a"
"880"	"ERa_pS118_RS00273723"	"MDACC"	"ERapS118"	"ESR1"	"S118"	"a"
"881"	"ERa_pS118(V)_GBL9008314"	"MDACC"	"ERapS118"	"ESR1"	"S118"	"a"
"882"	"ERa_pS167"	"MDACC"	"ERapS167"	"ESR1"	"S167"	"a"
"883"	"ERa_pS167_GBL9007929"	"MDACC"	"ERapS167"	"ESR1"	"S167"	"a"
"884"	"ERa_SP1"	"MDACC"	"ER"	"ESR1"	NA	"c"
"885"	"ERCC1.M.C_GBL.9012886"	"MDACC"	"ERCC1"	"ERCC1"	NA	"c"
"886"	"ERCC1"	"MDACC"	"ERCC1"	"ERCC1"	NA	"c"
"887"	"ERCC1.M.C_GBL9026309"	"MDACC"	"ERCC1"	"ERCC1"	NA	"c"
"888"	"ERCC1.M.V_GBL1033939"	"MDACC"	"ERCC1"	"ERCC1"	NA	"c"
"889"	"ERCC1.M.V_GBL1113403"	"MDACC"	"ERCC1"	"ERCC1"	NA	"c"
"890"	"ERCC1.M.V_GBL1115089"	"MDACC"	"ERCC1"	"ERCC1"	NA	"c"
"891"	"ERCC5"	"MDACC"	"ERCC5"	"ERCC5"	NA	"c"
"892"	"ERCC5.R.C_GBL1115000"	"MDACC"	"ERCC5"	"ERCC5"	NA	"c"
"893"	"Erg123"	"MDACC"	"Erg123"	"ERG1"	NA	"c"
"894"	"Erg.1_2_3_GBL9008544"	"MDACC"	"Erg123"	"ERG1"	NA	"c"
"895"	"Erg.1_2_3_GBL9008544"	"MDACC"	"Erg123"	"ERG2"	NA	"c"
"896"	"Erg.1_2_3_GBL9008544"	"MDACC"	"Erg123"	"ERG3"	NA	"c"
"897"	"ERK2"	"MDACC"	"ERK2"	"MAPK1"	NA	"c"
"898"	"ERK2_RS00269179"	"MDACC"	"ERK2"	"MAPK1"	NA	"c"
"899"	"ERK2_RS00276601 (with 1 line)"	"MDACC"	"ERK2"	"MAPK1"	NA	"c"
"900"	"Ets.1"	"MDACC"	"Ets1"	"ETS1"	NA	"c"
"901"	"Ets.1.R.V_GBL1033886"	"MDACC"	"Ets1"	"ETS1"	NA	"c"
"902"	"Ets.1.R.V_GBL1113346"	"MDACC"	"Ets1"	"ETS1"	NA	"c"
"903"	"Ets.1.R.V_GBL1115218"	"MDACC"	"Ets1"	"ETS1"	NA	"c"
"904"	"ETV6"	"MDACC"	"ETV6"	"ETV6"	NA	"c"
"905"	"ETV6_RS00267482 (V WEAK)"	"MDACC"	"ETV6"	"ETV6"	NA	"c"
"906"	"ETV6_RS00276597 (1_500)"	"MDACC"	"ETV6"	"ETV6"	NA	"c"
"907"	"FAK"	"MDACC"	"FAK"	"PTK2"	NA	"c"
"908"	"FAK_C"	"MDACC"	"FAK"	"PTK2"	NA	"c"
"909"	"FAK_pY397"	"MDACC"	"FAKpY397"	"PTK2"	"Y397"	"a"
"910"	"FAK_pY397.R.V_GBL1033863"	"MDACC"	"FAKpY397"	"PTK2"	"Y397"	"a"
"911"	"FAK_pY397.R.V_GBL1113324"	"MDACC"	"FAKpY397"	"PTK2"	"Y397"	"a"
"912"	"FAK_pY397.wR.V_GBL1115130"	"MDACC"	"FAKpY397"	"PTK2"	"Y397"	"a"
"913"	"FAK_pY397(mouse)_GBL9008388"	"MDACC"	"FAKpY397"	"PTK2"	"Y397"	"a"
"914"	"FAKpY925"	"MDACC"	"FAKpY925"	"PTK2"	"Y925"	"a"
"915"	"FAK_pY925_GBL9008356"	"MDACC"	"FAKpY925"	"PTK2"	"Y925"	"a"
"916"	"FAK_RS00273570"	"MDACC"	"FAK"	"PTK2"	NA	"c"
"917"	"FAK_RS00275864"	"MDACC"	"FAK"	"PTK2"	NA	"c"
"918"	"FAK.R.C_GBL.9013851"	"MDACC"	"FAK"	"PTK2"	NA	"c"
"919"	"FAK.R.C_GBL1114935"	"MDACC"	"FAK"	"PTK2"	NA	"c"
"920"	"FAK.R.C_GBL9026218"	"MDACC"	"FAK"	"PTK2"	NA	"c"
"921"	"FAK.R.E_GBL1033864"	"MDACC"	"FAK"	"PTK2"	NA	"c"
"922"	"FAK.R.E_GBL1113325"	"MDACC"	"FAK"	"PTK2"	NA	"c"
"923"	"FASN"	"MDACC"	"FASN"	"FASN"	NA	"c"
"924"	"FASN.R.V_GBL1033852"	"MDACC"	"FASN"	"FASN"	NA	"c"
"925"	"FASN.R.V_GBL1113313"	"MDACC"	"FASN"	"FASN"	NA	"c"
"926"	"FASN.R.V_GBL1114968"	"MDACC"	"FASN"	"FASN"	NA	"c"
"927"	"FASN(mouse)_GBL9008540"	"MDACC"	"FASN"	"FASN"	NA	"c"
"928"	"Fibronectin"	"MDACC"	"Fibronectin"	"FN1"	NA	"c"
"929"	"Fibronectin_C"	"MDACC"	"Fibronectin"	"FN1"	NA	"c"
"930"	"Fibronectin_RS00267483"	"MDACC"	"Fibronectin"	"FN1"	NA	"c"
"931"	"Fibronectin.R.C_GBL.9013852"	"MDACC"	"Fibronectin"	"FN1"	NA	"c"
"932"	"Fibronectin.R.C_GBL9026216"	"MDACC"	"Fibronectin"	"FN1"	NA	"c"
"933"	"Fibronectin.R.V_GBL1033958"	"MDACC"	"Fibronectin"	"FN1"	NA	"c"
"934"	"Fibronectin.R.V_GBL1113188"	"MDACC"	"Fibronectin"	"FN1"	NA	"c"
"935"	"Fibronectin.R.V_GBL1115185"	"MDACC"	"Fibronectin"	"FN1"	NA	"c"
"936"	"Fibronectin(C)_GBL9008346"	"MDACC"	"Fibronectin"	"FN1"	NA	"c"
"937"	"FKHRL.FOXO3."	"MDACC"	"FKHRL"	"FOXO1"	NA	"c"
"938"	"FKHRL(FOXO3)_RS00275791"	"MDACC"	"FKHRL"	"FOXO1"	NA	"c"
"939"	"Fortilin"	"MDACC"	"Fortilin"	"TPT1"	NA	"c"
"940"	"Fortilin(V)_GBL9008377"	"MDACC"	"Fortilin"	"TPT1"	NA	"c"
"941"	"FoxM1"	"MDACC"	"FoxM1"	"FOXM1"	NA	"c"
"942"	"FoxM1.R.V_GBL1033839"	"MDACC"	"FoxM1"	"FOXM1"	NA	"c"
"943"	"FoxM1.R.V_GBL1113290"	"MDACC"	"FoxM1"	"FOXM1"	NA	"c"
"944"	"FoxM1.wR.V_GBL1115127"	"MDACC"	"FoxM1"	"FOXM1"	NA	"c"
"945"	"FOXO3"	"MDACC"	"FOXO3"	"FOXO3"	NA	"c"
"946"	"FOXO3_RS00267496"	"MDACC"	"FOXO3"	"FOXO3"	NA	"c"
"947"	"FOXO3_RS00273767"	"MDACC"	"FOXO3"	"FOXO3"	NA	"c"
"948"	"FOXO3.a_pS318"	"MDACC"	"FOXO3apS318"	"FOXO3"	"S318"	"a"
"949"	"FOXO3.a_pS318_RS00275865"	"MDACC"	"FOXO3apS318"	"FOXO3"	"S318"	"a"
"950"	"FOXO3a_C"	"MDACC"	"FOXO3a"	"FOXO3"	NA	"c"
"951"	"FOXO3a_pS318"	"MDACC"	"FOXO3apS318"	"FOXO3"	"S318"	"a"
"952"	"FOXO3a_pS318_C"	"MDACC"	"FOXO3apS318"	"FOXO3"	"S318"	"a"
"953"	"FOXO3a_pS318_RS00273493"	"MDACC"	"FOXO3apS318"	"FOXO3"	"S318"	"a"
"954"	"FOXO3a_pS318_S321"	"MDACC"	"FOXO3ApS318S321"	"FOXO3"	"S318|S321"	"a"
"955"	"FOXO3A_pS318_S321.R.C_GBL.9013854"	"MDACC"	"FOXO3ApS318S321"	"FOXO3"	"S318|S321"	"a"
"956"	"FoxO3a_pS318_S321.R.C_GBL1033796"	"MDACC"	"FoxO3apS318S321"	"FOXO3"	"S318|S321"	"a"
"957"	"FoxO3a_pS318_S321.R.C_GBL1113189"	"MDACC"	"FoxO3apS318S321"	"FOXO3"	"S318|S321"	"a"
"958"	"FOXO3a_pS318_S321.R.C_GBL9026220"	"MDACC"	"FOXO3apS318"	"FOXO3"	"S318|S321"	"a"
"959"	"FoxO3a_pS318_S321.wR.C_GBL1115103"	"MDACC"	"FoxO3apS318S321"	"FOXO3"	"S318|S321"	"a"
"960"	"FOXO3a_pS318(C)_GBL9007915"	"MDACC"	"FOXO3apS318"	"FOXO3"	"S318"	"a"
"961"	"FoxO3a"	"MDACC"	"FOXO3a"	"FOXO3"	NA	"c"
"962"	"FOXO3a"	"MDACC"	"FOXO3a"	"FOXO3"	NA	"c"
"963"	"FOXO3a.R.C_GBL.9013853"	"MDACC"	"FOXO3a"	"FOXO3"	NA	"c"
"964"	"FoxO3a.R.C_GBL1033838"	"MDACC"	"FoxO3a"	"FOXO3"	NA	"c"
"965"	"FoxO3a.R.C_GBL1113409"	"MDACC"	"FoxO3a"	"FOXO3"	NA	"c"
"966"	"FOXO3a.R.C_GBL9026219"	"MDACC"	"FOXO3a"	"FOXO3"	NA	"c"
"967"	"FoxO3a.wR.C_GBL1115179"	"MDACC"	"FoxO3a"	"FOXO3"	NA	"c"
"968"	"FOXO3a(C)_GBL9007934"	"MDACC"	"FOXO3a"	"FOXO3"	NA	"c"
"969"	"FOXO3a(C)_GBL9008372"	"MDACC"	"FOXO3a"	"FOXO3"	NA	"c"
"970"	"FRA.1.R.C_GBL1115026"	"MDACC"	"FRA1"	"FOSL1"	NA	"c"
"971"	"G6PD"	"MDACC"	"G6PD"	"G6PD"	NA	"c"
"972"	"G6PD.M.V_GBL1033940"	"MDACC"	"G6PD"	"G6PD"	NA	"c"
"973"	"G6PD.M.V_GBL1113395"	"MDACC"	"G6PD"	"G6PD"	NA	"c"
"974"	"G6PD.M.V_GBL1115081"	"MDACC"	"G6PD"	"G6PD"	NA	"c"
"975"	"Gab2"	"MDACC"	"Gab2"	"GAB2"	NA	"c"
"976"	"Gab2_GBL9008380"	"MDACC"	"Gab2"	"GAB2"	NA	"c"
"977"	"Gab2_pY452"	"MDACC"	"Gab2pY452"	"GAB2"	"Y452"	"a"
"978"	"Gab2_pY452_GBL9008391"	"MDACC"	"Gab2pY452"	"GAB2"	"Y452"	"a"
"979"	"GAB2"	"MDACC"	"GAB2"	"GAB2"	NA	"c"
"980"	"GAB2.R.V_GBL.9013855"	"MDACC"	"GAB2"	"GAB2"	NA	"c"
"981"	"Gab2.R.V_GBL1033786"	"MDACC"	"Gab2"	"GAB2"	NA	"c"
"982"	"Gab2.R.V_GBL1113263"	"MDACC"	"Gab2"	"GAB2"	NA	"c"
"983"	"Gab2.R.V_GBL1114933"	"MDACC"	"Gab2"	"GAB2"	NA	"c"
"984"	"GAPDH"	"MSKCC"	"GAPDH"	"GAPDH"	NA	"c"
"985"	"GAPDH.M.C_GBL1033890"	"MDACC"	"GAPDH"	"GAPDH"	NA	"c"
"986"	"GAPDH.M.C_GBL1113350"	"MDACC"	"GAPDH"	"GAPDH"	NA	"c"
"987"	"GAPDH.M.C_GBL1115032"	"MDACC"	"GAPDH"	"GAPDH"	NA	"c"
"988"	"GATA3"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"989"	"GATA3_mouse"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"990"	"GATA3_RS00273422 (MOUSE)"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"991"	"GATA3_RS00276387 (mouse) (BD558686)"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"992"	"GATA3.M.V_GBL.9012887"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"993"	"GATA3.M.V_GBL1033951"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"994"	"GATA3.M.V_GBL1113386"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"995"	"GATA3.M.V_GBL1115073"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"996"	"GATA3.M.V_GBL9026310"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"997"	"GATA3(mouse)_GBL9008317"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"998"	"GATA3(mouse)(V)_GBL9007886"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"999"	"GATA6"	"MDACC"	"GATA6"	"GATA6"	NA	"c"
"1000"	"GCLM"	"MDACC"	"GCLM"	"GCLM"	NA	"c"
"1001"	"GCN5L2"	"MDACC"	"GCN5L2"	"KAT2A"	NA	"c"
"1002"	"GCN5L2.R.V_GBL1033871"	"MDACC"	"GCN5L2"	"KAT2A"	NA	"c"
"1003"	"GCN5L2.R.V_GBL1113332"	"MDACC"	"GCN5L2"	"KAT2A"	NA	"c"
"1004"	"GCN5L2.R.V_GBL1114988"	"MDACC"	"GCN5L2"	"KAT2A"	NA	"c"
"1005"	"Glutaminase"	"MDACC"	"Glutaminase"	"GLS "	NA	"c"
"1006"	"Glutaminase.R.C_GBL1115010"	"MDACC"	"Glutaminase"	"GLS "	NA	"c"
"1007"	"Glutamate.D1.2"	"MDACC"	"GlutamateD1/2"	"GLUD1"	NA	"c"
"1008"	"Granzyme.B"	"MDACC"	"GranzymeB"	"GZMB"	NA	"c"
"1009"	"GPBB.R.V_GBL1033868"	"MDACC"	"GPBB"	"PYGB"	NA	"c"
"1010"	"GPBB.R.V_GBL1113329"	"MDACC"	"GPBB"	"PYGB"	NA	"c"
"1011"	"GPBB.R.V_GBL1114986"	"MDACC"	"GPBB"	"PYGB"	NA	"c"
"1012"	"GSK_pS9"	"MDACC"	"GSK3bpS9"	"GSK3B"	"S9"	"i"
"1013"	"GSK.3.alpha/beta (phospho.Ser21/Ser9)"	"MSKCC"	"GSK3a/b_pS21"	"GSK3B"	"S9"	"i"
"1014"	"GSK.3.alpha/beta (phospho.Ser21/Ser9)|GSK3a.pS21/GSK3b.pS9"	"MSKCC"	"GSK3a/b_pS9"	"GSK3A"	"S21"	"i"
"1015"	"GSK.3a.b_pS21_S9.R.V_GBL1114879"	"MDACC"	"GSK3abpS21S9"	"GSK3A"	"S21|S9"	"i"
"1016"	"GSK.3a.b_pS21_S9.R.V_GBL1114879"	"MDACC"	"GSK3abpS21S9"	"GSK3B"	"S21|S9"	"i"
"1017"	"GSK.3a.b.M.V_GBL1115072"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1018"	"GSK.3a.b.M.V_GBL1115072"	"MDACC"	"GSK3ab"	"GSK3B"	NA	"c"
"1019"	"GSK.3ab_pS21_S9.R.V_GBL1033797"	"MDACC"	"GSK3abpS21S9"	"GSK3A"	"S21|S9"	"i"
"1020"	"GSK.3ab_pS21_S9.R.V_GBL1033797"	"MDACC"	"GSK3abpS21S9"	"GSK3B"	"S21|S9"	"i"
"1021"	"GSK.3ab_pS21_S9.R.V_GBL1113190"	"MDACC"	"GSK3abpS21S9"	"GSK3A"	"S21|S9"	"i"
"1022"	"GSK.3ab_pS21_S9.R.V_GBL1113190"	"MDACC"	"GSK3abpS21S9"	"GSK3B"	"S21|S9"	"i"
"1023"	"GSK.3a.b"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1024"	"GSK3.ab"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1025"	"GSK.3ab.M.V_GBL1033941"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1026"	"GSK.3ab.M.V_GBL1033941"	"MDACC"	"GSK3ab"	"GSK3B"	NA	"c"
"1027"	"GSK.3ab.M.V_GBL1113385"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1028"	"GSK.3ab.M.V_GBL1113385"	"MDACC"	"GSK3ab"	"GSK3B"	NA	"c"
"1029"	"GSK.3b_pS9.R.V_GBL1033831"	"MDACC"	"GSK3bpS9"	"GSK3B"	"S9"	"i"
"1030"	"GSK.3b_pS9.R.V_GBL1113282"	"MDACC"	"GSK3bpS9"	"GSK3B"	"S9"	"i"
"1031"	"GSK.3b_pS9.R.V_GBL1114952"	"MDACC"	"GSK3bpS9"	"GSK3B"	"S9"	"i"
"1032"	"GSK.3a.b_pS21_S9"	"MDACC"	"GSK3pS21p9"	"GSK3A"	"S21|S9"	"i"
"1033"	"GSK3_pS21_9"	"MDACC"	"GSK3pS21p9"	"GSK3A"	"S21|S9"	"i"
"1034"	"GSK3_pS21_9_RS00269152"	"MDACC"	"GSK3pS21p9"	"GSK3A"	"S21|S9"	"i"
"1035"	"GSK3_pS21_9_RS00269152"	"MDACC"	"GSK3pS21p9"	"GSK3B"	"S21|S9"	"i"
"1036"	"GSK3_pS9.R.V_GBL9026221"	"MDACC"	"GSK3pS9"	"GSK3B"	"S9"	"i"
"1037"	"GSK3"	"MDACC"	"GSK3"	"GSK3A"	NA	"c"
"1038"	"GSK3_RS00273418 (mouse)"	"MDACC"	"GSK3"	"GSK3A"	NA	"c"
"1039"	"GSK3_RS00273418 (mouse)"	"MDACC"	"GSK3"	"GSK3B"	NA	"c"
"1040"	"GSK3.alpha.beta_pS21_S9.R.V_GBL9026222"	"MDACC"	"GSK3pS21"	"GSK3A"	"S21"	"i"
"1041"	"GSK3.alpha.beta_pS21_S9.R.V_GBL9026222"	"MDACC"	"GSK3pS21"	"GSK3B"	"S9"	"i"
"1042"	"GSK3.alpha.beta.M.V_GBL.9012888"	"MDACC"	"GSK3alphabeta"	"GSK3A"	NA	"c"
"1043"	"GSK3.alpha.beta.M.V_GBL.9012888"	"MDACC"	"GSK3alphabeta"	"GSK3B"	NA	"c"
"1044"	"GSK3.alpha.beta.M.V_GBL9026312"	"MDACC"	"GSK3"	"GSK3A"	NA	"c"
"1045"	"GSK3.alpha.beta.M.V_GBL9026312"	"MDACC"	"GSK3"	"GSK3B"	NA	"c"
"1046"	"GSK3a_b_mouse"	"MDACC"	"GSK3"	"GSK3B"	NA	"c"
"1047"	"GSK3a_b_pS21"	"MDACC"	"GSK3abpS21"	"GSK3A"	"S21"	"i"
"1048"	"GSK3.ab_pS21"	"MDACC"	"GSK3abpS21"	"GSK3A"	"S21"	"i"
"1049"	"GSK3a_b_pS21(V)_GBL9007935"	"MDACC"	"GSK3abpS21"	"GSK3A"	"S21"	"i"
"1050"	"GSK3a_b_pS21(V)_GBL9007935"	"MDACC"	"GSK3abpS21"	"GSK3B"	"S21"	"i"
"1051"	"GSK3a_b_pS21(V)_GBL9008373"	"MDACC"	"GSK3abpS21"	"GSK3A"	"S21"	"i"
"1052"	"GSK3a_b_pS21(V)_GBL9008373"	"MDACC"	"GSK3abpS21"	"GSK3B"	"S21"	"i"
"1053"	"GSK3a_b_pT21"	"MDACC"	"GSK3abpT21"	"GSK3A"	"T21"	"i"
"1054"	"GSK3a_b_pT21_Rs00275815"	"MDACC"	"GSK3abpT21"	"GSK3A"	"T21"	"i"
"1055"	"GSK3a_b_pT21_Rs00275815"	"MDACC"	"GSK3abpT21"	"GSK3B"	"T21"	"i"
"1056"	"GSK3a_b"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1057"	"GSK3a_b_RS00276606 (mouse)"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1058"	"GSK3a_b_RS00276606 (mouse)"	"MDACC"	"GSK3ab"	"GSK3B"	NA	"c"
"1059"	"GSK3a_b(mouse)(V)_GBL9007875"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1060"	"GSK3a_b(mouse)(V)_GBL9007875"	"MDACC"	"GSK3ab"	"GSK3B"	NA	"c"
"1061"	"GSK3alpha.beta_pS21_S9.R.V_GBL.9013856"	"MDACC"	"GSK3alphabetapS21S9"	"GSK3A"	"S21|S9"	"i"
"1062"	"GSK3alpha.beta_pS21_S9.R.V_GBL.9013856"	"MDACC"	"GSK3alphabetapS21S9"	"GSK3B"	"S21|S9"	"i"
"1063"	"Gys_pS641"	"MDACC"	"GyspS641"	"GYS1"	"S641"	"i"
"1064"	"Gys_pS641.R.V_GBL1033819"	"MDACC"	"GyspS641"	"GYS1"	"S641"	"i"
"1065"	"Gys_pS641.R.V_GBL1033819"	"MDACC"	"GyspS641"	"GYS2"	"S641"	"i"
"1066"	"Gys_pS641.R.V_GBL1113270"	"MDACC"	"GyspS641"	"GYS1"	"S641"	"i"
"1067"	"Gys_pS641.R.V_GBL1113270"	"MDACC"	"GyspS641"	"GYS2"	"S641"	"i"
"1068"	"Gys_pS641.R.V_GBL1114943"	"MDACC"	"GyspS641"	"GYS1"	"S641"	"i"
"1069"	"Gys_pS641.R.V_GBL1114943"	"MDACC"	"GyspS641"	"GYS2"	"S641"	"i"
"1070"	"Gys"	"MDACC"	"Gys"	"GYS1"	NA	"c"
"1071"	"Gys.R.V_GBL1033818"	"MDACC"	"Gys"	"GYS1"	NA	"c"
"1072"	"Gys.R.V_GBL1033818"	"MDACC"	"Gys"	"GYS2"	NA	"c"
"1073"	"Gys.R.V_GBL1113269"	"MDACC"	"Gys"	"GYS1"	NA	"c"
"1074"	"Gys.R.V_GBL1113269"	"MDACC"	"Gys"	"GYS2"	NA	"c"
"1075"	"Gys.R.V_GBL1114942"	"MDACC"	"Gys"	"GYS1"	NA	"c"
"1076"	"Gys.R.V_GBL1114942"	"MDACC"	"Gys"	"GYS2"	NA	"c"
"1077"	"H2AX_pS139.R.V_GBL1115231"	"MDACC"	"H2AXpS139"	"H2AFX"	"S139"	"a"
"1078"	"H2AX_pS140"	"MDACC"	"H2AXpS140"	"H2AFX"	"S140"	"a"
"1079"	"H2AX_pS140.M.C_GBL1115067"	"MDACC"	"H2AXpS140"	"H2AFX"	"S140"	"a"
"1080"	"HER2_GBL9008516"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1081"	"HER2_pY1248_GBL9008324"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1082"	"HER2_pY1248"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1083"	"HER2_pY1248_RS00273507"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1084"	"HER2_pY1248_RS00275854 (better)"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
